"","Date","Price","MA_50","OBV","ThreemTbill","RSI","Tenyrbond","MACDSignal","mfi","macd","be_inflation","OVX"
"307","12/04/2019",5089.539063,4081.47817382,209485481489,2.39,70.5672435691257,2.607,-385.287156214891,71.3953641526507,-305.528271095556,1.95,25.700001
"308","15/04/2019",5067.108398,4113.63726072,197195326428,2.38,69.4453691943167,2.6097,-357.218924540281,65.8817747576369,-244.945997841842,1.94,25.51
"309","16/04/2019",5235.55957,4149.02130368,208813986625,2.38,72.9263700786237,2.6402,-338.60101482738,66.4141924682387,-264.129375975775,1.96,25.57
"310","17/04/2019",5251.937988,4185.784707,221252467302,2.39,73.2455283245956,2.6475,-323.04860546899,70.8216581770375,-260.838968035428,1.94,25.190001
"311","18/04/2019",5298.385742,4223.76298824,234508957220,2.37,74.1752917464132,2.6286,-310.249825013642,71.4997338360236,-259.054703192251,1.95,24.450001
"312","19/04/2019",5303.8125,4256.50363278,248289195875,1.1827,74.2877204179454,2.0949,-296.800063907058,72.2794136716131,-243.001019480723,2.03,43.06
"313","22/04/2019",5399.365234,4291.52232418,262890827523,2.39,76.248463580765,2.6421,-288.416122667049,71.6464236421447,-254.880357707012,1.95,26.07
"314","23/04/2019",5572.362305,4329.898999,278758135631,2.4,79.3228048187441,2.6305,-292.026559425227,70.9760913528874,-306.468306457937,1.95,26.559999
"315","24/04/2019",5464.866699,4366.55492184,261710102232,2.39,72.9998647764743,2.5929,-287.416609197409,70.7582901173806,-268.976808286141,1.96,25.280001
"316","25/04/2019",5210.515625,4398.42761716,246379818824,2.38,60.6755620828136,2.5954,-258.240616303118,63.1967566501533,-141.536644725954,1.98,25.57
"317","26/04/2019",5279.348145,4431.59836424,263191926864,2.37,62.5196787076883,2.5712,-227.01557068279,63.1287225249541,-102.115388201476,1.97,31.24
"318","29/04/2019",5247.352539,4458.23112792,249456436192,2.39,61.0856868845526,2.5909,-194.911142338386,63.3976212132987,-66.49342896077,1.96,29.040001
"319","30/04/2019",5350.726563,4486.30376954,263335400766,2.38,63.9617560353976,2.5709,-172.834545902525,63.1114403429636,-84.5281601590796,1.95,29.309999
"320","01/05/2019",5402.697266,4514.36130372,277014929002,2.38,65.3483390130163,2.5835,-159.420421542235,70.7427542844152,-105.763924101075,1.93,29.41
"321","02/05/2019",5505.283691,4545.38461426,291659389909,2.41,67.9682074005011,2.6113,-156.642373774295,71.0464762785722,-145.530182702534,1.89,30.49
"322","03/05/2019",5768.289551,4580.63987306,310380169915,2.38,73.4999537982409,2.6045,-175.213038602702,77.8652434007017,-249.495697916331,1.91,29.879999
"323","06/05/2019",5746.807129,4617.92208986,294642998111,2.39,72.4001306161579,2.5788,-194.177928198405,70.4875278000814,-270.03748658122,1.91,30.91
"324","07/05/2019",5829.501465,4657.42496096,312669407144,2.38,74.0121957826022,2.5347,-213.593879711509,71.4846565165655,-291.257685763924,1.87,34.07
"325","08/05/2019",5982.45752,4700.0531641,327990012444,2.38,76.7206528546396,2.5496,-238.299066407641,71.9943551575494,-337.119813192167,1.87,32.23
"326","09/05/2019",6174.528809,4746.44803228,344774657855,2.38,79.5963357787599,2.525,-271.628230492432,72.6906511465156,-404.944886831596,1.85,32.48
"327","10/05/2019",6378.849121,4796.8333399,364194533223,2.38,82.1258104583826,2.5331,-313.753959197927,73.6562372107963,-482.256874019909,1.88,32.799999
"328","13/05/2019",7814.915039,4877.9004981,392872205404,2.36,90.7787069451878,2.4763,-453.036323385045,76.1924736312266,-1010.16578013352,1.85,34.599998
"329","14/05/2019",7994.416016,4959.86131842,424903657631,2.36,91.3428475253682,2.4844,-609.908847842805,84.5842490434217,-1237.39894567385,1.86,32.130001
"330","15/05/2019",8205.167969,5045.88582526,453247770551,2.37,91.9644338774194,2.4507,-754.056899033524,90.5792373176269,-1330.6491037964,1.83,29.26
"331","16/05/2019",7884.90918,5125.35432136,420080572970,2.35,82.2947422254237,2.4634,-836.229387779435,77.6567912340217,-1164.91934276308,1.84,29.42
"332","17/05/2019",7343.895508,5194.20959968,390013928065,2.34,69.0805562105305,2.4603,-832.397538969768,72.0131504185506,-817.070143731099,1.81,29.440001
"333","20/05/2019",7978.309082,5275.67123542,413857332405,2.34,74.293271921291,2.4804,-834.814522849515,73.5139769855713,-844.482458368503,1.81,27.629999
"334","21/05/2019",7963.327637,5356.75466316,388730087349,2.34,73.9761036453556,2.5021,-826.765438476974,66.2315409885566,-794.569100986811,1.83,26.93
"335","22/05/2019",7680.066406,5432.22164558,364010614174,2.33,68.0598177151226,2.4732,-784.633601719371,59.85257018717,-616.106254688957,1.79,28.190001
"336","23/05/2019",7881.84668,5511.37119636,388467721994,2.32,69.9061573809405,2.4016,-742.043822331621,61.2235338646032,-571.684704780622,1.73,33.790001
"337","24/05/2019",7987.371582,5591.90040534,414386848985,2.3,70.8550106199406,2.3974,-704.238161245624,66.442124228758,-553.015516901635,1.76,33.189999
"338","27/05/2019",8805.77832,5687.36582526,442336688549,1.1827,76.9302479457714,2.0949,-725.018589988626,68.1692255792006,-808.140304960632,2.03,43.06
"339","28/05/2019",8719.961914,5780.34125982,418109769282,2.32,75.1610437586519,2.3504,-746.685340775332,62.1135983286905,-833.352343922155,1.73,34.360001
"340","29/05/2019",8659.487305,5871.78147956,394636289316,2.32,73.87176527826,2.3288,-750.657615535733,56.5208376577906,-766.546714577338,1.75,36.43
"341","30/05/2019",8319.472656,5957.5843946,365389760765,2.33,66.9211018830968,2.3002,-712.890583679806,50.3050561634199,-561.822456256094,1.74,39.619999
"342","31/05/2019",8574.501953,6048.59506842,390754951722,2.3,69.2575862116259,2.2254,-676.145371503808,50.1979847192339,-529.164522799816,1.74,46.91
"343","03/06/2019",8208.995117,6133.51355962,368750440286,2.3,62.4494170197977,2.1457,-610.059485919468,42.9171048761752,-345.715943582109,1.73,46.779999
"344","04/06/2019",7707.770996,6207.96736332,344140708737,2.3,54.5327635068839,2.1832,-499.925919132033,35.6672945583629,-59.3916519822933,1.74,43.459999
"345","05/06/2019",7824.231445,6282.71066898,365901632200,2.3,55.9306785967206,2.1863,-394.752837997004,42.751646717115,25.9394865431123,1.75,45.189999
"346","06/06/2019",7822.023438,6357.76899418,346427021123,2.28,55.8955899638164,2.2047,-303.402947057354,43.7992790273687,61.9966167012471,1.73,40.66
"347","07/06/2019",8043.951172,6436.68052738,365568444354,2.23,58.7001252595655,2.1799,-244.299405074612,43.0604712208983,-7.88523714364419,1.74,38.75
"348","10/06/2019",8000.32959,6513.52345708,346879169237,2.24,57.9205003365336,2.2243,-199.76894631306,43.8648402137066,-21.6471112668542,1.73,39.119999
"349","11/06/2019",7927.714355,6574.48018558,329771889305,2.22,56.5734907647128,2.2385,-159.723529677606,44.7613146945143,0.458136864212065,1.72,38.689999
"350","12/06/2019",8145.857422,6637.93689456,348806322188,2.19,59.6121855491113,2.2138,-141.774674936073,43.9647942231609,-69.9792559699399,1.71,43.060001
"351","13/06/2019",8230.923828,6704.09939456,367475729335,2.14,60.7651231588184,2.1812,-138.825311548873,42.797831549523,-127.027858000077,1.68,41.560001
"352","14/06/2019",8693.833008,6777.24243168,387306892241,2.15,66.3881511809076,2.1772,-173.663001441725,41.1034540587468,-313.013761013131,1.63,42.889999
"353","17/06/2019",9320.352539,6857.85406254,402869844160,2.18,72.1961486248313,2.1752,-259.423180410296,48.2151235242739,-602.463896284578,1.61,46.150002
"354","18/06/2019",9081.762695,6935.39014652,387021633624,2.17,67.4184905795591,2.1525,-327.587561464883,49.4259072778108,-600.245085683233,1.64,43.43
"355","19/06/2019",9273.521484,7014.36954104,402568443570,2.13,69.1835973496192,2.1076,-387.985812773994,57.9591274079049,-629.578818010435,1.67,40.790001
"356","20/06/2019",9527.160156,7103.6229883,420415267354,2.09,71.3913103855925,2.0862,-449.052455662833,57.0587959087067,-693.319027218193,1.74,41.66
"357","21/06/2019",10144.55664,7204.72333984,441039275997,2.07,75.9145431326713,2.1325,-539.461409902335,65.651959251561,-901.097226860342,1.73,42.130001
"358","24/06/2019",11011.10254,7323.60322268,460310928362,2.08,80.5602667903912,2.1072,-681.328086904785,74.3586787246709,-1248.79479491458,1.71,41
"359","25/06/2019",11790.91699,7454.71037108,485190612895,2.07,83.6218598070892,2.0878,-865.491013472584,75.6789837954297,-1602.14271974378,1.67,40.259998
"360","26/06/2019",13016.23145,7609.99624032,530296346068,2.1,87.0681934594539,2.1288,-1111.93933234877,84.8132958739619,-2097.73260785352,1.7,38.450001
"361","27/06/2019",11182.80664,7727.68465828,490318870845,2.09,65.0212541244401,2.1047,-1189.62819024785,71.9044280363033,-1500.38362184417,1.68,37.84
"362","28/06/2019",12407.33203,7869.75504888,525406628611,2.08,70.4103716817953,2.0902,-1269.80244475505,78.6555862034095,-1590.49946278384,1.69,39.459999
"363","01/07/2019",10583.13477,7973.4304396,496028039287,2.16,56.4559503024591,2.1115,-1186.77076267179,74.8036718001769,-854.644034338771,1.69,35.919998
"364","02/07/2019",10801.67773,8078.0167481,527043934510,2.15,57.5415970995602,2.077,-1061.20250981543,76.0098538420472,-558.929498389991,1.65,37.77
"365","03/07/2019",11961.26953,8207.94480472,557840428804,2.16,62.8361942105192,2.0517,-1012.70365310292,77.3058795133355,-818.708226252853,1.65,36.720001
"366","04/07/2019",11215.4375,8328.04324222,531920134771,1.1827,57.8402243321751,2.0949,-930.808265597647,70.8584441256163,-603.226715576569,2.03,43.06
"367","05/07/2019",10978.45996,8442.02547852,508081654561,2.18,56.3083141501683,2.1182,-821.195515527133,65.4484652672047,-382.744515245076,1.69,34.700001
"368","08/07/2019",12285.95801,8582.79758794,531564206019,2.21,62.249162557378,2.1329,-805.176788238724,69.9017321005524,-741.10187908509,1.7,34
"369","09/07/2019",12573.8125,8727.25930668,559732127542,2.21,63.428160678171,2.1503,-834.647415486331,71.2867340487776,-952.529924476758,1.71,30.299999
"370","10/07/2019",12156.5127,8862.33561536,526104553298,2.15,60.4793072764448,2.1295,-833.245296892004,64.2021421234743,-827.636822514696,1.74,30.76
"371","11/07/2019",11358.66211,8979.40318374,497509225608,2.12,55.1956571611079,2.1763,-751.755332279634,58.439148801861,-425.795473830154,1.77,29.860001
"372","12/07/2019",11815.98633,9100.35711932,521043918405,2.1,57.4882330173142,2.18,-679.596946852676,58.9885460258669,-390.963405144843,1.77,30.389999
"373","15/07/2019",10895.08984,9203.32277354,495659871198,2.11,51.7463466334488,2.1693,-546.106204556451,53.2821036029576,-12.1432353715518,1.77,30.83
"374","16/07/2019",9477.641602,9276.28557628,471508672128,2.1,44.3961055499072,2.194,-302.374415414166,44.6848259106754,672.552741154977,1.8,32.060001
"375","17/07/2019",9693.802734,9350.51248056,496078593677,2.09,45.6636620790514,2.153,-72.8678523634376,52.2191496980294,845.158399839474,1.75,34.939999
"376","18/07/2019",10666.48242,9440.35155278,521265618325,2.01,51.069003268187,2.1072,43.0979328586083,50.3377892697187,506.961073746792,1.79,33.07
"377","19/07/2019",10530.73242,9523.38921876,500538192015,2.02,50.3166886936105,2.1121,109.755645124922,51.4640186760465,376.386494190176,1.8,34.84
"378","22/07/2019",10343.10645,9573.95304698,484203777102,2.04,49.2370658775207,2.1162,160.506102587197,45.185381762706,363.507932436298,1.79,33.630001
"379","23/07/2019",9900.767578,9612.08007822,466351860107,2.02,46.6933873655926,2.1322,227.58173805253,37.7368344815107,495.884279913864,1.81,32.25
"380","24/07/2019",9811.925781,9644.21523446,448953125785,2.05,46.1773913320513,2.1213,292.618137920668,38.9729969978689,552.763737393219,1.79,32.860001
"381","25/07/2019",9911.841797,9684.7538868,464775077875,2.06,46.8882512729593,2.1391,334.879453124813,44.5292678094672,503.924713941393,1.8,31.950001
"382","26/07/2019",9870.303711,9735.28205086,450279363392,2.08,46.6126260713462,2.1428,360.782920043085,37.9730318901066,464.396787716174,1.78,32.290001
"383","29/07/2019",9519.145508,9766.09877938,436487918069,2.07,44.2447568022775,2.1252,397.639584355302,29.5231561192977,545.066241604167,1.77,31.629999
"384","30/07/2019",9607.423828,9798.9807032,450317729201,2.04,45.0011432471031,2.1202,420.374975120645,36.8785610370455,511.31653818202,1.78,30.07
"385","31/07/2019",10085.62793,9847.09193368,466949249849,2.04,49.0345997934509,2.1072,393.752458780574,45.0640739779133,287.262393420287,1.76,30.77
"386","01/08/2019",10399.66895,9897.44837908,484114587707,2.03,51.5476234105213,1.9864,326.176579783563,43.0055554578476,55.8730637955196,1.7,36.43
"387","02/08/2019",10518.17481,9948.06444364,501603681789,2.02,52.4994501442498,1.9394,242.626730767867,51.7310249384516,-91.5726652949161,1.66,35.560001
"388","05/08/2019",11805.65332,10008.06194364,525479670621,2,61.3766766344645,1.8407,69.814099838072,61.4522226058213,-621.436423881109,1.6,37.040001
"389","06/08/2019",11478.16895,10063.22608436,501844562961,2.01,58.3876163056725,1.8071,-82.0561911981529,51.6994104253974,-689.537355343053,1.62,36.43
"390","07/08/2019",11941.96875,10128.87571326,524039551602,1.98,61.264764153631,1.7869,-234.272658682594,51.6336311113121,-843.138528620357,1.62,38.099998
"391","08/08/2019",11966.40723,10201.81440474,543521143332,1.98,61.416145899244,1.7937,-359.908242505908,60.103075874689,-862.450577799165,1.65,35.98
"392","09/08/2019",11862.93652,10267.58309608,525181153372,1.96,60.340901910035,1.8131,-443.003227389401,59.0250720141587,-775.383166923371,1.66,35.139999
"393","12/08/2019",11382.61621,10331.05551794,511533955143,1.96,55.4847084725221,1.7501,-456.371441394648,59.4949266593701,-509.844297415635,1.61,34.43
"394","13/08/2019",10895.83008,10394.81669962,494852451606,1.96,51.0046291589137,1.7754,-401.557070409299,59.2515997232053,-182.299586467907,1.63,33.189999
"395","14/08/2019",10051.7041,10439.36615272,474861613306,1.92,44.3214900417932,1.7167,-264.985132319312,52.5847035457801,281.302620040637,1.57,35.830002
"396","15/08/2019",10311.5459,10489.15660196,497760728388,1.87,46.6393052860536,1.6413,-138.354490883791,59.1820948818541,368.168074858295,1.54,36.200001
"397","16/08/2019",10374.33887,10535.76435592,517988935484,1.83,47.211204702969,1.6375,-39.0353637826201,64.7840870825724,358.241144622063,1.54,35.02
"398","19/08/2019",10916.05371,10594.07883832,534027200087,1.9,51.9915598771812,1.6814,-4.94269958378457,65.2865244139398,131.427957211557,1.56,32.990002
"399","20/08/2019",10763.23242,10650.78919962,518974117912,1.9,50.5994858521571,1.6512,12.1288107035527,59.7317028946474,80.4148518529018,1.53,32.34
"400","21/08/2019",10138.04981,10690.63304738,499501033144,1.93,45.2605245105346,1.6813,66.1394098443003,53.3439090784389,282.18180640729,1.54,32.389999
"401","22/08/2019",10131.05566,10728.63568402,482403524288,1.96,45.2030611190402,1.7067,123.584838799515,47.3241034822761,353.366554620374,1.55,32.389999
"402","23/08/2019",10407.96484,10762.91832066,498030548174,1.93,48.0170334744857,1.6363,150.692299547215,45.1138251054359,259.122142538017,1.54,35.200001
"403","26/08/2019",10370.82031,10783.92767608,479591894094,1.96,47.6634506133429,1.6406,163.479389397732,46.4218691165267,214.627748799796,1.54,35.419998
"404","27/08/2019",10185.5,10806.00242218,464829284591,1.94,45.8494282432707,1.6044,180.581333236835,38.418927859061,248.989108593247,1.55,33.73
"405","28/08/2019",9754.422852,10815.62044954,447225494268,1.95,41.8586378664472,1.5799,225.533342228973,30.314086890422,405.341378197527,1.55,32.720001
"406","29/08/2019",9510.200195,10815.28125032,430179615767,1.95,39.7478053268637,1.5978,287.550589259088,30.9786076831943,535.619577379546,1.59,31.82
"407","30/08/2019",9598.173828,10804.35359408,443774879753,1.95,40.9038617980893,1.5935,334.862170027227,36.4951967251996,524.108493099786,1.55,32.16
"408","02/09/2019",10346.76074,10791.06675808,461022982047,1.1827,49.7407016729846,2.0949,309.829320549496,43.6770318433576,209.69792263857,2.03,43.06
"409","03/09/2019",10623.54004,10767.71921908,480407900036,1.94,52.5650139956043,1.5683,239.461003892158,51.8055925645342,-42.0122627371948,1.5,35.73
"410","04/09/2019",10594.49316,10719.28445328,463665235267,1.93,52.2332768228984,1.5537,164.041735870217,43.4028353682257,-137.635336217547,1.51,34.560001
"411","05/09/2019",10575.5332,10707.13898448,449113995759,1.93,52.0025782857607,1.6353,98.6445233006014,35.6450030414135,-162.94432697786,1.56,33.5
"412","06/09/2019",10353.30273,10666.05839848,429577420976,1.92,49.2565055387181,1.6428,62.60279953872,28.0072499807783,-81.5640955088056,1.54,33.209999
"413","09/09/2019",10334.97461,10661.09519528,411981477608,1.92,49.0265639032179,1.6988,43.2539573299838,27.7794939017034,-34.1414115049611,1.57,33.279999
"414","10/09/2019",10115.97559,10647.38115248,397074667969,1.91,46.2483891283503,1.7799,48.3999964633939,28.3208618028045,68.9841529970345,1.6,33.549999
"415","11/09/2019",10178.37207,10611.72320328,412502731395,1.92,47.1670091492186,1.8134,55.9588461203351,35.1224012037869,86.1942447480997,1.6,34.939999
"416","12/09/2019",10410.12695,10595.61699228,427826295320,1.91,50.5475465558265,1.8567,45.3528526676719,35.0369580638173,2.9288788570193,1.63,35.580002
"417","13/09/2019",10360.54688,10583.25873068,413716430645,1.92,49.8132218953928,1.9471,33.2485462768881,35.7147910586822,-15.1686792862474,1.67,35.48
"418","16/09/2019",10276.79395,10543.07544948,398556262866,1.95,48.5306500626035,1.923,28.3407767156607,35.6316298143614,8.70969847075139,1.67,48.580002
"419","17/09/2019",10241.27246,10496.42464868,383251659503,1.95,47.9665560992503,1.8955,28.9728004260089,35.861794114749,31.5008952674016,1.66,44.889999
"420","18/09/2019",10198.24805,10457.25935568,367082390623,1.91,47.2501699985124,1.8944,34.188767913099,35.8187136000346,55.0526378614595,1.59,40.439999
"421","19/09/2019",10266.41504,10435.41441428,387020081870,1.89,48.5609959819939,1.8746,34.669745156103,37.8067277827536,36.5936541281189,1.61,41.150002
"422","20/09/2019",10181.6416,10402.72751968,372285892231,1.87,46.9968994381373,1.8304,39.1835519052416,30.7214656510709,57.2387789017957,1.61,38.990002
"423","23/09/2019",9729.324219,10379.41220726,357140966823,1.9,39.6573726148676,1.801,76.9905990062471,22.580047418911,228.218787410269,1.61,39.060001
"424","24/09/2019",8620.566406,10362.27070334,332138080134,1.88,28.080678610985,1.7357,200.320493212316,22.2128603589529,693.64007003659,1.58,38.740002
"425","25/09/2019",8486.993164,10338.13451194,310393351781,1.85,27.0559909230248,1.7855,339.867756550964,21.9263713684083,898.056809905558,1.6,38.369999
"426","26/09/2019",8118.967773,10287.184219,291135146492,1.79,24.4127122584716,1.7841,484.236122551786,22.3581726938792,1061.70958655507,1.57,37.52
"427","27/09/2019",8251.845703,10241.60648466,307544087648,1.76,27.1789910825543,1.7645,590.013546641334,28.7388004742774,1013.12324299953,1.53,38.900002
"428","30/09/2019",8293.868164,10200.62171894,324659561831,1.84,28.0754648098213,1.7545,653.834712424831,35.0873515067793,909.119375558821,1.53,38.75
"429","01/10/2019",8343.276367,10169.47189472,339964905244,1.78,29.1793978929021,1.7251,680.133116645984,34.2397650217484,785.326733530595,1.52,38.880001
"430","02/10/2019",8393.041992,10141.09421894,353090617687,1.75,30.3391614819411,1.677,676.322642100052,32.7626900138444,661.080743916324,1.5,39.619999
"431","03/10/2019",8259.992188,10108.05722676,339421794278,1.67,28.973087881386,1.6115,663.448852404519,33.2665548887992,611.953693622385,1.48,40.400002
"432","04/10/2019",8205.939453,10074.7699416,326282338049,1.68,28.4133545699003,1.594,644.696627607652,34.0207826572949,569.687728420184,1.5,39.310001
"433","07/10/2019",8245.623047,10049.29949238,344292080656,1.71,29.4903477433252,1.6254,615.525830847032,41.1989146839009,498.842643804552,1.51,39.419998
"434","08/10/2019",8228.783203,10021.72667988,328699816624,1.68,29.2889767613728,1.6104,580.632972747787,41.9267769304201,441.061540350807,1.48,39.490002
"435","09/10/2019",8595.740234,9991.92892596,348084758957,1.66,39.0549836202204,1.6446,514.919987824389,40.8396647772104,252.068048130799,1.49,38
"436","10/10/2019",8586.473633,9955.66501962,330466098286,1.65,38.9088439361971,1.7092,443.28880732486,40.8142926934566,156.764085326742,1.52,39.52
"437","11/10/2019",8321.756836,9911.73666014,310861717185,1.65,34.8921797483529,1.8005,395.046563457862,40.4999013269259,202.077587989868,1.56,39.650002
"438","14/10/2019",8374.686523,9843.1173242,326013105044,1.1827,36.3079887523152,2.0949,353.804060375203,48.7988363470402,188.834048044566,2.03,40.209999
"439","15/10/2019",8205.369141,9777.66132802,310792692412,1.64,33.7776002363641,1.8228,329.561105153222,50.3295131564015,232.589284265297,1.56,39.470001
"440","16/10/2019",8047.526855,9699.77249012,294721045416,1.63,31.568832560495,1.8105,322.432771964563,51.0548192782158,293.919439209927,1.57,39.470001
"441","17/10/2019",8103.911133,9622.52256818,309034097660,1.63,33.2480409957858,1.8163,313.991612599371,50.5427538319293,280.226975138605,1.59,37.709999
"442","18/10/2019",7973.20752,9544.72798818,293382505050,1.63,31.3288867823369,1.814,311.900576839188,43.2927441055285,303.536433798457,1.6,36.43
"443","21/10/2019",8243.720703,9481.95007804,309251253916,1.64,39.1567262616164,1.8472,288.36311544425,43.3888486267334,194.213269864497,1.61,36.66
"444","22/10/2019",8078.203125,9425.59753894,292447876059,1.62,36.421073698202,1.8431,269.60691757583,36.8939833925027,194.582126102148,1.61,35.52
"445","23/10/2019",7514.671875,9374.85689444,270504997101,1.62,28.993951929291,1.8344,293.365123473661,35.8944762186527,388.397947064987,1.61,35.66
"446","24/10/2019",7493.48877,9318.49575184,254236288252,1.64,28.7565626673498,1.8391,325.543847747839,35.6328917500021,454.258744844551,1.62,35.950001
"447","25/10/2019",8660.700195,9284.22297834,282941353740,1.63,52.0519234191571,1.8624,265.34247521015,38.8019611971279,24.5369850593934,1.65,34.639999
"448","28/10/2019",9256.148438,9251.0248729,313889609072,1.62,59.3536461942125,1.9002,135.945460377826,49.0737420729847,-381.642598951468,1.64,35.639999
"449","29/10/2019",9427.6875,9224.3139745,342316389009,1.6,61.187357884421,1.9036,-10.2653453296206,51.325376011481,-595.108568159409,1.61,35.700001
"450","30/10/2019",9205.726563,9205.66750956,314609857432,1.59,57.5683349840227,1.8629,-121.522457604808,49.1028397790799,-566.550906705555,1.57,34.360001
"451","31/10/2019",9199.584961,9187.03809558,288026203485,1.51,57.467051565964,1.7813,-200.048753862883,47.4895101074154,-514.153938895184,1.54,35.84
"452","01/11/2019",9261.104492,9164.10088862,312350894516,1.49,58.2592445927155,1.7893,-255.984766747175,49.4947906991383,-479.728818284342,1.59,34.369999
"453","04/11/2019",9412.612305,9144.93672852,338521150150,1.5,60.2241070752058,1.8335,-302.464255311211,56.3976484102541,-488.382209567357,1.64,35.630001
"454","05/11/2019",9342.527344,9128.0772754,312322541102,1.53,58.8441994804655,1.8977,-328.746480139404,54.0836770489237,-433.875379452173,1.68,33.77
"455","06/11/2019",9360.879883,9120.20641602,335456436867,1.53,59.1084218060059,1.8842,-340.609182525946,55.6683776947114,-388.059992072114,1.66,33.220001
"456","07/11/2019",9267.561523,9115.35364258,312756053028,1.53,57.1010037542817,1.9682,-334.111197901279,54.0799250203567,-308.119259402614,1.69,31.450001
"457","08/11/2019",8804.880859,9099.4877832,288423015192,1.52,48.3358975179455,2.0006,-283.946441218155,48.3728080334662,-83.287414485656,1.71,31.450001
"458","11/11/2019",8757.788086,9067.70833012,268157504427,1.1827,47.5360736747867,2.0949,-219.765240432377,47.7266022414069,36.9595627107356,2.03,34.220001
"459","12/11/2019",8815.662109,9031.55077150001,288467273534,1.56,48.6603968394294,1.9939,-162.735764302877,53.2158967121971,65.3821402151225,1.7,33.740002
"460","13/11/2019",8808.262695,8995.8261622,270921518129,1.54,48.5172358284082,1.961,-114.978031525098,52.6682122022208,76.0528995860168,1.66,35.150002
"461","14/11/2019",8708.094727,8958.47739274,251836778154,1.54,46.5218701607076,1.9115,-69.5154338318777,46.0250488950707,112.334956941004,1.62,33.939999
"462","15/11/2019",8491.992188,8921.2511819,230039921683,1.54,42.4642994375623,1.9129,-15.6511906057492,37.9980255711966,199.805782298765,1.63,32.419998
"463","18/11/2019",8309.286133,8880.73741236,208460451010,1.54,39.3402106459587,1.8938,45.7553757755091,29.9155124235942,291.381641300542,1.63,33.68
"464","19/11/2019",8206.145508,8842.54081072,187376837194,1.54,37.6560048853111,1.8759,106.495760609996,30.7868491911361,349.457299947944,1.63,32.939999
"465","20/11/2019",8027.268066,8799.51873064001,166612536757,1.54,34.8679852896895,1.8312,168.579540641055,31.6622388853301,416.914660765289,1.6,32.200001
"466","21/11/2019",7642.75,8744.17119164001,144098293386,1.55,29.7661131988373,1.8539,246.731998633201,23.9016027304431,559.341830601787,1.63,31.59
"467","22/11/2019",7296.577637,8682.89180678001,109855977601,1.55,26.0680704679135,1.8574,339.525735291391,14.7104279522657,710.700681924149,1.62,32.380001
"468","25/11/2019",7146.133789,8620.27860356001,67170746339,1.58,24.6356187440188,1.852,428.435031493558,14.3879540917585,784.072216302229,1.62,31.9
"469","26/11/2019",7218.371094,8559.82057624,88300251881,1.57,26.7179065729333,1.8291,490.16963618403,12.3466017866642,737.108054945916,1.62,31.25
"470","27/11/2019",7531.663574,8506.48888672,112291664645,1.59,35.0938475281712,1.8521,502.684203352914,19.2884112055812,552.742472028453,1.63,30.82
"471","28/11/2019",7463.105957,8450.42270506001,93241547894,1.1827,34.1733683806163,2.0949,494.375165521463,19.8264893353118,461.139014195655,2.03,43.06
"472","29/11/2019",7761.243652,8402.01474610001,112951243350,1.56,41.3747161934454,1.8585,451.77701775485,25.9936801829,281.3844266884,1.61,36.73
"473","02/12/2019",7321.988281,8353.86802734,95869202644,1.57,35.2551624991419,1.8928,430.580036808419,19.4068597684133,345.792113022697,1.65,34.970001
"474","03/12/2019",7320.145508,8327.85960938,81071716875,1.54,35.2316197716595,1.8169,414.729026713278,19.7716970804983,351.324986332712,1.63,35.049999
"475","04/12/2019",7252.034668,8303.16043946001,59407475957,1.52,34.3193931668592,1.841,402.838196106263,19.8449909337545,355.274873678204,1.66,32.209999
"476","05/12/2019",7448.307617,8289.74723634,78223561188,1.51,39.2044623864056,1.8647,374.537507281551,26.0433273228896,261.334751982704,1.67,30.41
"477","06/12/2019",7546.996582,8275.65025392,96328027495,1.5,41.5581579633752,1.9057,333.033824881736,32.2977625738596,167.019095282473,1.69,30.02
"478","09/12/2019",7400.899414,8257.79087892,78456006223,1.51,39.1422401730334,1.9112,300.143726430764,32.8646287455717,168.583332626876,1.69,30.02
"479","10/12/2019",7278.119629,8236.48774416,60206975028,1.53,37.1857735768269,1.9228,280.723288038143,33.3510847072409,203.041534467659,1.71,27.940001
"480","11/12/2019",7217.427246,8212.97544924,43856484339,1.54,36.2219650336556,1.8874,269.916869110679,34.158306793121,226.691193400822,1.69,27.809999
"481","12/12/2019",7243.134277,8192.63829102,62783564563,1.53,36.9671826027932,1.9554,258.41363955757,42.438328185332,212.400721345137,1.72,27.440001
"482","13/12/2019",7269.68457,8173.91319336,79909301503,1.54,37.7758556427114,1.914,243.193517232323,52.8033013298651,182.313027931331,1.7,26.76
"483","16/12/2019",6932.480469,8147.6503418,59696035553,1.54,32.1366817145167,1.9517,250.707279643843,45.2316505284388,280.762329289927,1.73,26.51
"484","17/12/2019",6640.515137,8115.88498048,37332231336,1.53,28.2099866059293,1.9603,282.917855646939,36.4680572566468,411.760159659323,1.75,26.33
"485","18/12/2019",7276.802734,8089.50623048,69168754114,1.53,44.2091130427771,1.9891,267.888235839306,46.4935560223393,207.769756608774,1.76,26.77
"486","19/12/2019",7202.844238,8061.83364258,43264149698,1.54,43.009299117818,1.9952,240.838731347369,38.1422904553867,132.640713379617,1.77,24.799999
"487","20/12/2019",7218.816406,8039.77483398,65897964878,1.55,43.3667644690218,2.0032,209.74810884223,45.3742954970156,85.3856188216751,1.77,25.540001
